# wavelength flux variance
6467.855331350657 2842.631921061195 1125.2642289454338
6467.923690382825 2822.471721245252 1131.0530447830008
6467.992050137471 2822.081907673221 1146.2650402122197
6468.060410614626 2885.375556210037 1182.5195997810804
6468.128771814273 2826.238654654738 1147.3582620055986
6468.197133736445 2854.2374981622247 1117.9913999587525
6468.265496381125 2812.340942360104 1164.2114394904302
6468.333859748344 2871.6946631016162 1163.1028125835116
6468.4022238380985 2862.2999683548323 1139.0826625209754
6468.470588650384 2822.7398707722473 1125.3290298724862
6468.538954185233 2772.8847209153996 1128.7268564166084
6468.6073204426275 2728.305459159827 1164.1744171884907
6468.675687422599 2727.566478989815 1156.6975139771139
6468.744055125133 2535.6042769047917 1091.2038420521515
6468.812423550259 2346.7567527026363 994.0150089912851
6468.880792697975 2209.020704176826 1001.1719805486074
6468.949162568275 2403.7159863294646 1030.1887873503445
6469.017533161191 2520.712172567436 1106.162562821905
6469.085904476707 2637.632100653669 1163.1230916215638
6469.154276514853 2749.73966488078 1126.753576572453
6469.2226492756145 2774.343205024668 1111.903393727361
6469.291022759023 2765.415485770174 1109.06968228392
6469.359396965073 2762.7116552019856 1147.3062043844138
6469.427771893762 2794.3255400085804 1208.1901071876994
6469.496147545119 2810.4796590769 1205.874160599024
6469.56452391913 2806.859434041485 1181.643657151827
6469.632901015825 2736.5494794784977 1164.5874969092793
6469.701278835189 2749.8517598699273 1173.7132237756136
6469.769657377254 2817.930525583824 1151.0007941810547
6469.838036642013 2757.22430938402 1155.61467499007
6469.906416629464 2774.1280394783585 1137.7478975594324
6469.974797339638 2800.836931468646 1165.532145564299
6470.043178772518 2765.0950281339565 1186.284978388703
6470.111560928137 2783.3244663156156 1243.1098673802117
6470.179943806478 2802.861149226849 1226.8616412436602
6470.248327407571 2829.966884224302 1183.291214956896
6470.316711731414 2852.1571233619165 1145.5619807363867
6470.385096778003 2832.6926206464723 1147.5323380294062
6470.453482547367 2836.6512333478304 1155.374551929527
6470.521869039491 2865.1874120869525 1154.7367494238702
6470.590256254407 2863.712678982934 1158.1152321480288
6470.658644192098 2909.0720892071504 1143.5460286069026
6470.7270328525965 2884.6921755111516 1152.4450018055657
6470.795422235898 2897.8926331544944 1143.5151170948475
6470.863812341997 2871.807778970395 1150.2134662552694
6470.932203170925 2809.60124579159 1304.599929567974
6471.000594722668 2890.959477288006 1314.9561828766166
6471.068986997256 2877.6610348608506 1177.1965506910324
6471.137379994672 2867.482424761487 1127.7080124140336
6471.205773714949 2859.777890448267 1128.8150269095133
6471.27416815807 2843.9316560690627 1147.1340518997479
6471.342563324067 2842.5995246751527 1148.8627902216838
6471.410959212934 2813.2520625221014 1148.0233747883387
6471.47935582467 2874.7383224791574 1144.0996033406739
6471.547753159303 2830.202787386599 1103.7884471755308
6471.616151216819 2861.48063782528 1131.232802410989
6471.684549997249 2918.9079454392886 1168.7883832768082
6471.7529495005765 2904.770505278344 1142.0887098249252
6471.821349726833 2882.4464797625456 1158.6885511851458
6471.889750676014 2862.7241572870876 1153.5524878070598
6471.9581523481165 2920.564257403594 1153.9708186759347
6472.02655474317 2899.12382383349 1170.6090770615167
6472.094957861161 2893.8022516839046 1189.151580774665
6472.163361702117 2890.656734934957 1167.2224381912745
6472.231766266026 2856.099433629641 1179.0294915087172
6472.300171552917 2825.6597934109063 1174.1110737842432
6472.3685775627855 2826.128964293552 1168.3354149149413
6472.436984295629 2848.0324346103957 1146.282421976019
6472.505391751478 2799.248052211669 1131.1157020852304
6472.573799930316 2816.766154292657 1130.287789048579
6472.642208832175 2823.123960118446 1151.800197998977
6472.710618457038 2916.836718714574 1128.969058448434
6472.779028804938 2886.962815649065 1178.494024347691
6472.84743987587 2850.9504601142335 1172.4893748359202
6472.915851669829 2834.7628966677803 1157.8700494169125
6472.984264186846 2821.464593340576 1157.4236045236755
6473.052677426907 2808.778949370388 1151.9443265932703
6473.121091390042 2760.9507925974276 1150.7380556812218
6473.189506076236 2730.4280377069063 1117.7092914791458
6473.257921485519 2778.8683110433412 1109.475841653757
6473.326337617887 2830.3379652777708 1122.2315880516446
6473.3947544733355 2789.027774725838 1144.5279685216299
6473.463172051897 2816.8194423594614 1132.7006776252313
6473.531590353556 2835.1056934493026 1151.972807845716
6473.600009378341 2882.0081250577787 1126.2876102667515
6473.668429126239 2815.6164754137326 1173.7600589971164
6473.736849597279 2816.2329516026616 1161.5145069471573
6473.8052707914585 2843.3841731239245 1145.5458535828814
6473.873692708772 2850.1586192607774 1159.8903232386544
6473.942115349252 2802.720932818018 1148.899447680383
6474.0105387128815 2829.9444133370052 1141.3113060008156
6474.078962799693 2858.711126383757 1155.3071788164107
6474.147387609669 2853.04349493492 1178.88501067041
6474.215813142841 2817.91302506078 1171.2052071277835
6474.284239399206 2823.9744884204074 1177.3717491943441
6474.352666378759 2832.2576456826314 1167.2199467370788
6474.421094081531 2854.703232548165 1162.4076598021409
6474.489522507507 2829.5195605487047 1116.2311739574038
6474.557951656718 2860.164617099317 1156.9184649973556
6474.626381529147 2827.9059975220343 1146.2591805415113
6474.694812124826 2806.1325326109727 1173.8972187093216
6474.763243443751 2859.0197498502707 1122.6064999998844
6474.831675485918 2841.767506793935 1117.7673214916779
6474.900108251358 2799.2443863794156 1135.2051983146873
6474.968541740054 2790.6268420040724 1160.7146749444328
6475.036975952039 2806.257659927187 1141.1172963202948
6475.105410887296 2756.6494596551784 1116.2774586850246
6475.173846545856 2764.2763364550938 1102.332858694785
6475.242282927716 2797.912074439156 1092.8626962018327
6475.31072003287 2844.516152525223 1078.908347025283
6475.379157861352 2874.653788095269 1107.3158703149297
6475.447596413144 2857.4285649196618 1153.1624087686296
6475.516035688277 2787.5651792394733 1129.1435826845075
6475.584475686736 2845.220325358091 1110.8876187053531
6475.652916408553 2871.670356510945 1081.8052036732277
6475.72135785371 2817.488882565621 1100.5355040008646
6475.789800022239 2799.219024146053 1083.6752348006914
6475.858242914137 2759.6264084284944 1102.1991200538623
6475.926686529399 2810.2017693020507 1108.553250417572
6475.995130868056 2836.6178660652467 1121.271627186979
6476.063575930092 2887.6262280842593 1152.675803716708
6476.132021715539 2881.336481201595 1160.7974318844215
6476.20046822438 2834.522402635832 1139.9920148641436
6476.268915456647 2863.325462498376 1145.7330815697348
6476.337363412335 2834.7827605381854 1151.910226192394
6476.4058120914415 2838.9257088202917 1150.4635621723962
6476.474261493997 2892.2625112700707 1124.8115530187358
6476.542711619984 2836.647661052078 1147.15980463507
6476.611162469436 2887.046772068463 1137.016030526249
6476.679614042336 2904.8442265612002 1111.4971928578327
6476.748066338715 2906.616404794973 1150.1161932832988
6476.816519358569 2904.6775906308662 1122.492404787707
6476.8849731018945 2913.0584240947887 1136.2149496699985
6476.953427568722 2865.6465049115377 1145.0398998647008
6477.021882759036 2858.9961490958895 1119.1918945239931
6477.090338672867 2850.394435217656 1113.6465500670881
6477.158795310201 2880.611372229437 1161.4758819662109
6477.227252671066 2857.815921598568 1149.416770104842
6477.29571075546 2848.851018544937 1119.197771764466
6477.36416956338 2773.472313448017 1126.954141147585
6477.432629094855 2820.2097703030913 1122.0019038314013
6477.501089349869 2869.331736447327 1128.6821436525904
6477.569550328455 2832.8970551893744 1111.2768446188247
6477.638012030596 2818.992345424152 1153.7955265437977
6477.706474456323 2869.5606195712676 1123.9686854583126
6477.774937605633 2842.816684193372 1148.5277930919199
6477.843401478521 2768.41473032019 1157.6504448595956
6477.911866075017 2675.7134177042103 1179.4675476000095
6477.980331395108 2712.5884979102807 1136.4736238098583
6478.0487974388225 2732.2965167761895 1127.4626241739459
6478.1172642061465 2782.240733172089 1165.7105762083952
6478.18573169711 2802.943993980129 1166.1475706060728
6478.254199911709 2795.650516364388 1176.4724224661477
6478.32266884994 2858.1697912964228 1180.7071808674257
6478.391138511834 2883.9123760847924 1164.1217243759972
6478.459608897374 2808.5117288888223 1168.4940816196702
6478.528080006593 2821.2162156530276 1159.9158168981696
6478.596551839474 2787.842550748828 1150.0239123627405
6478.6650243960485 2748.41526081835 1169.5531389603002
6478.733497676312 2905.5919956965067 1198.246155652337
6478.801971680261 2864.1508959485486 1127.0544163983616
6478.8704464079265 2822.7990886856824 1139.8572823440338
6478.938921859292 2841.6285375317057 1118.0371853398306
6479.00739803439 2870.4468568702614 1144.0472956190279
6479.075874933203 2863.7080819893913 1122.6598132749448
6479.144352555763 2807.5774597474597 1101.9625024465356
6479.212830902065 2786.852235848636 1113.9659371304342
6479.281309972108 2827.3721558067373 1139.5130503499229
6479.349789765919 2873.2498427661044 1131.3341637943915
6479.418270283485 2850.184521512483 1124.6756841841748
6479.486751524836 2790.292360678047 1125.3519907916345
6479.555233489956 2838.458299265019 1113.6974817901355
6479.623716178877 2922.0701772797865 1135.2109727552772
6479.692199591594 2866.9428365025083 1136.3376173265408
6479.760683728103 2879.9419193775984 1118.8420859293906
6479.829168588436 2943.5042265496722 1109.4371652707082
6479.897654172576 2882.7659815114425 1131.8382460612277
6479.966140480556 2837.231618355164 1123.917739416348
6480.0346275123575 2712.8065199825596 1073.1347269886148
6480.103115268013 2804.752794725018 1068.3692503629475
6480.17160374752 2894.1977469410986 1105.0005253835477
6480.240092950871 2883.920097681579 1116.2882442751295
6480.3085828781 2946.369364480738 1148.1917393960478
6480.37707352919 2901.012378476208 1141.6037866084012
6480.445564904172 2890.129237355725 1134.7328727430952
6480.514057003031 2916.1302659785974 1152.2561754360863
6480.582549825797 2916.7041867874977 1156.1246713064036
6480.651043372467 2938.740641698921 1144.6826285884072
6480.719537643036 2950.199145701682 1142.1498928193337
6480.788032637536 2902.1920996511835 1160.3384384462486
6480.856528355951 2908.182567891241 1154.1181385180766
6480.925024798311 2899.79374708494 1143.5317310591424
6480.993521964601 2881.6550484681907 1133.3919459974393
6481.062019854852 2962.3916938784887 1145.708344854102
6481.130518469049 2911.1438201729607 1121.3270483979543
6481.199017807223 2916.864774979708 1178.2068072738202
6481.267517869368 2908.7030130105095 1138.9477078739822
6481.336018655482 2879.603225687566 1135.7791902379765
6481.404520165595 2947.312710382265 1140.594549020851
6481.473022399692 2969.1022952960216 1160.4060705462898
6481.541525357803 2912.913891599586 1174.7356486452975
6481.610029039914 2896.6892033683116 1160.7368597652485
6481.678533446054 2917.795594954018 1179.8371899364836
6481.74703857622 2909.659023516432 1155.3656516254025
6481.815544430408 2863.5391360003173 1112.1008063861852
6481.884051008649 2849.595150634358 1141.2583718485155
6481.952558310928 2837.3720138813364 1110.9061264586417
6482.0210663372745 2847.060397887195 1104.16358429139
6482.089575087673 2902.5198479953447 1110.1443146289123
6482.158084562156 2905.255540937416 1119.4735180600067
6482.2265947607175 2852.761674506479 1138.2741175553529
6482.295105683355 2823.2163014399584 1122.431420311941
6482.363617330098 2850.5335834520765 1186.815600746396
6482.432129700934 2814.3976901144442 1115.8513022574998
6482.50064279589 2797.5641550918135 1144.3773583553113
6482.569156614953 2838.0733865584325 1167.341755081162
6482.637671158152 2859.689130886085 1152.6022191575928
6482.706186425485 2842.552422018475 1128.6083049799272
6482.774702416947 2864.281274272622 1148.1720111602615
6482.843219132568 2802.627932235693 1135.3441712186998
6482.911736572334 2789.9118637947504 1150.3470741870349
6482.980254736275 2824.0311429180424 1152.3867263843545
6483.048773624377 2903.0429320056355 1124.0479810345557
6483.117293236668 2845.858030477973 1121.760756672284
6483.185813573146 2760.336812487436 1119.3305686212855
6483.254334633808 2769.798996501943 1105.3112598349944
6483.322856418682 2781.6550826607136 1120.5942433345238
6483.391378927755 2817.9258981312255 1121.2835901664719
6483.459902161057 2862.7843537381636 1147.8990220325888
6483.528426118571 2854.483021899979 1140.756427846803
6483.59695080033 2849.6739351215074 1134.300165785968
6483.665476206329 2873.264898579294 1119.5916904474714
6483.734002336564 2817.2988727658735 1127.223598445399
6483.802529191066 2839.390450724309 1140.526882317398
6483.871056769821 2873.7809248948065 1115.222260786697
6483.939585072857 2848.542768395019 1088.428953073078
6484.00811410016 2794.2176584336703 1113.7465486804128
6484.076643851761 2886.313083465975 1109.2056573417449
6484.145174327657 2883.836551850838 1124.714509720048
6484.213705527841 2875.592357682686 1100.8999505584095
6484.282237452347 2878.1367883167136 1139.4319686483445
6484.350770101158 2884.206657484517 1131.055391532129
6484.419303474304 2874.8682747692897 1121.8879978264238
6484.487837571771 2882.157866737627 1139.8895662584725
6484.556372393589 2877.3160395002033 1129.145196207531
6484.624907939755 2858.538842743598 1114.055411986169
6484.693444210265 2848.3393547696573 1125.5229242392509
6484.761981205148 2867.7855868427037 1125.514058537561
6484.83051892439 2889.389452807641 1140.1036561236417
6484.899057368022 2904.6407716920617 1134.6964731774149
6484.967596536028 2883.9802882614654 1106.277727856287
6485.036136428439 2851.5760069682974 1122.022696887148
6485.104677045251 2857.7116273439838 1125.7104721946955
6485.17321838646 2828.525491787125 1145.9036954218946
6485.241760452097 2913.5121837136303 1168.210575386099
6485.310303242146 2965.2968392788243 1163.2273638837826
6485.378846756638 2902.15873639427 1157.862564757334
6485.447390995559 2842.0329781364635 1124.0920407766102
6485.515935958937 2908.329487202369 1156.963096517914
6485.584481646758 2895.39194749666 1144.9493651826745
6485.653028059053 2966.8438235379995 1148.0352835934432
6485.721575195818 2944.690877269435 1138.3782801983255
6485.79012305705 2945.356851114575 1125.0903055760707
6485.858671642778 2908.4665826933015 1163.4489601526566
6485.927220952987 2852.781081219388 1144.2410566721494
6485.995770987708 2886.5164076396004 1132.632997571396
6486.064321746926 2866.017913710244 1138.391038964661
6486.132873230671 2876.2269529854457 1144.6750710604883
6486.2014254389405 2918.0460447938985 1134.221565000592
6486.269978371728 2884.6156217108755 1136.030563742995
6486.338532029067 2889.4609514687813 1155.8947052982787
6486.407086410941 2946.1769874106835 1151.7505784232756
6486.47564151738 2958.1951810879978 1145.1569670361316
6486.544197348369 2907.922574111217 1120.971710538912
6486.61275390394 2915.006846897594 1114.313206819773
6486.6813111840875 2879.0395009873873 1121.8744361780402
6486.749869188809 2808.6603613416323 1120.8165980228362
6486.818427918133 2798.593637303071 1118.4643088239789
6486.886987372046 2820.2571490676046 1156.7914215556248
6486.955547550579 2851.582052447167 1141.0061361347975
6487.024108453715 2815.760809350877 1118.7776024061334
6487.092670081486 2783.243246076845 1133.7777835231693
6487.161232433888 2899.3422210637254 1159.3654732049988
6487.229795510916 2844.299480516443 1161.374544927544
6487.298359312602 2798.759766312336 1147.5728576417405
6487.36692383893 2824.458052505678 1122.7167064115506
6487.435489089931 2823.56518288736 1126.8232594435706
6487.5040550655895 2821.951351157535 1148.5219184082177
6487.572621765936 2816.282816632276 1142.6318893180132
6487.641189190967 2799.7228317110507 1159.0511920863792
6487.709757340678 2856.1906928877625 1145.5949916917118
6487.778326215101 2916.693368562057 1156.8228951885565
6487.846895814219 2884.751515599875 1149.823878300084
6487.915466138064 2856.8170758764977 1120.1427153747102
6487.984037186619 2833.8725670068766 1122.899196932351
6488.052608959917 2807.2575569873948 1151.6396540759804
6488.121181457953 2794.1411878497042 1134.303569974166
6488.189754680722 2817.2318499784096 1128.788694300683
6488.258328628257 2792.830142313763 1144.4275717977464
6488.326903300541 2827.1659286109134 1106.2517792502028
6488.395478697605 2835.834743055841 1134.2909436050816
6488.464054819433 2838.1704234071985 1132.5972704753492
6488.532631666058 2886.9831785685033 1151.0524585321098
6488.601209237473 2952.1710551788815 1161.314856509937
6488.669787533676 2866.7124742308915 1109.6401341446697
6488.738366554698 2819.631607162309 1130.6990855257727
6488.806946300522 2889.6925786372767 1126.4926739528266
6488.87552677118 2894.0818440171465 1118.1856934932746
6488.944107966657 2910.405727568245 1118.2213980660201
6489.012689886983 2876.1944546059945 1116.8551952952746
6489.081272532154 2803.9964399012783 1074.3041468308
6489.149855902166 2805.33825208706 1068.2792812125642
6489.21843999705 2847.0894037338066 1104.535240770851
6489.287024816791 2925.0958869501237 1139.9833371804116
6489.355610361418 2965.768777798045 1131.0331701612486
6489.424196630919 2902.736965061892 1139.734885530149
6489.492783625322 2877.7453693848533 1170.1286522743237
6489.561371344623 2935.3867694724004 1174.6063470932131
6489.629959788819 2949.1671190007182 1159.7738929419495
6489.698548957942 2877.614881303722 1138.232392878873
6489.767138851974 2857.5820554436377 1118.5430829961417
6489.835729470948 2907.6018021025084 1117.8831684666773
6489.904320814846 2928.345942938967 1138.944260473598
6489.972912883702 2932.500703385978 1143.4975478024508
6490.041505677509 2885.221647764184 1128.9561328932964
6490.110099196265 2909.5328203424406 1140.8512345250977
6490.178693440001 2974.250114811114 1119.3004055804076
6490.2472884087 2870.9975433419404 1139.5277970860868
6490.315884102394 2826.8290352729136 1141.981704106862
6490.384480521067 2844.048871951296 1132.4880155354947
6490.453077664751 2790.1754156779098 1109.8453108535487
6490.5216755334395 2974.4852935085305 1150.3171490324683
6490.590274127131 2916.824436502908 1151.3685186875646
6490.6588734458555 2900.4572097504674 1145.5275417469659
6490.727473489597 2769.8188592163515 1101.8273126351066
6490.796074258387 2683.914935044822 1105.3577615894192
6490.86467575221 2795.021912465254 1099.5592792321577
6490.933277971097 2899.33641818266 1155.4638653346062
6491.0018809150315 2909.819502674626 1135.0715769488827
6491.070484584045 2874.4142047725445 1147.6430902975646
6491.139088978133 2866.507437461368 1151.369186624319
6491.207694097294 2867.2232361562883 1144.1235832011307
6491.276299941555 2838.6509507765054 1186.3460246990019
6491.3449065109035 2814.3391004746854 1184.029709369104
6491.413513805369 2851.566007667445 1136.083680593269
6491.482121824936 2895.26013533261 1120.94180443464
6491.550730569636 2910.004526913643 1122.270452042447
6491.619340039464 2889.1243030904852 1135.193146228646
6491.687950234417 2879.857681244542 1155.8917380275632
6491.756561154526 2861.3320127207835 1155.3905369510014
6491.825172799775 2859.293503489534 1184.227910467124
6491.893785170195 2842.005138774795 1169.0386929688539
6491.96239826577 2850.930122336748 1138.4683537624926
6492.0310120865315 2901.595251244088 1138.899450218218
6492.0996266324755 2946.176332151404 1155.5641945810626
6492.168241903598 2921.4497711035965 1174.1952684069147
6492.2368578999285 2855.1792992586957 1161.3238021154455
6492.305474621454 2855.9472383207876 1137.7641267186868
6492.374092068204 2789.287033228794 1118.316377409224
6492.442710240162 2791.787490476299 1149.453546926002
6492.511329137361 2788.1492824612747 1153.9076629629217
6492.579948759796 2878.0690825097145 1130.3183352143435
6492.648569107463 2851.554390020865 1107.1203394550391
6492.717190180392 2885.2536836167487 1132.4870914571886
6492.78581197857 2828.272405469366 1100.4680814431406
6492.854434502025 2820.8131274024017 1087.8420425173952
6492.923057750742 2815.4716846897013 1081.777364059652
6492.991681724754 2862.412003306725 1118.6219632859
6493.060306424056 2899.8538640921224 1111.2110003337077
6493.128931848642 2862.431620848077 1113.4920178485518
6493.197557998546 2819.716646199783 1086.112471950672
6493.266184873751 2837.7999116064243 1097.900276742834
6493.334812474287 2855.404179982918 1124.0237459763941
6493.40344080014 2891.143879756706 1135.5442448556698
6493.472069851339 2907.2935798681083 1152.0050075347906
6493.5406996278825 2931.474420733863 1152.5081785039245
6493.609330129765 2949.9934104085255 1133.5155568295881
6493.677961357018 2911.948453374919 1122.2199281355167
6493.7465933096255 2879.051665306769 1096.572574218589
6493.815225987619 2940.1917098317463 1124.7839927610562
6493.883859390982 2980.0276349670253 1153.3761909052473
6493.952493519746 2917.621109065199 1154.3437055561888
6494.021128373907 2940.8504014065797 1132.28530608711
6494.089763953461 2906.35547717082 1143.994995995188
6494.1584002584395 2910.848863482762 1150.6037395693681
6494.227037288825 2895.747476740849 1107.9180086522276
6494.295675044651 2949.453740953092 1124.8249659725188
6494.364313525901 2898.2090582926844 1153.8935494504146
6494.4329527326045 2913.3309468763905 1112.731180891873
6494.501592664758 2936.1204073207828 1140.8695274498125
6494.57023332236 2944.6948917530635 1190.8055583759972
6494.638874705439 2940.0169852652452 1162.3722876909044
6494.707516813979 2849.4774791880027 1116.9883843422385
6494.776159648013 2847.5428152866257 1113.0237717859793
6494.844803207524 2773.0271950879223 1081.1083654698627
6494.913447492543 2941.846744406344 1095.1185270772314
6494.982092503066 2888.190813256376 1140.607989899396
6495.050738239091 2897.028939495704 1122.5068220124238
6495.119384700646 2859.5435722950892 1117.507363249533
6495.1880318877165 2866.6193799805687 1165.731597025162
6495.2566798003345 2885.515546454542 1134.4992135857208
6495.325328438483 2913.445806547947 1173.1060911414154
6495.393977802193 2857.9897393785927 1157.52280366477
6495.46262789145 2840.3478572895824 1129.214610069462
6495.531278706284 2900.446189331818 1154.9191758599197
6495.599930246692 2973.11302990228 1127.3783308762497
6495.668582512668 2918.4240983509935 1162.268764082474
6495.737235504245 2798.903698623089 1107.1345178030404
6495.805889221407 2794.951751074521 1101.0306268952243
6495.874543664184 2752.902993930376 1095.305713323228
6495.943198832561 2760.923438487629 1128.6056508367494
6496.01185472657 2830.1390588680606 1175.6816459918055
6496.080511346205 2880.828804000383 1150.9972763034734
6496.149168691463 2821.6127834181025 1152.4833872634797
6496.217826762376 2809.679244207337 1173.3765039890998
6496.286485558927 2868.7975212792526 1180.0916224448476
6496.3551450811465 2897.0825841915025 1179.9951575634668
6496.42380532902 2864.5254793724584 1171.3361048046543
6496.492466302579 2852.606243781474 1137.4385605051398
6496.561128001818 2915.597853147796 1131.0904076167353
6496.629790426734 2937.4851643918746 1144.3435476662087
6496.698453577357 2898.6248909321375 1163.3670379086564
6496.767117453673 2879.5068131425733 1140.5511711928932
6496.835782055711 2829.4047028446184 1128.1859741178098
6496.904447383457 2808.5609911220404 1144.0605313129768
6496.973113436941 2863.7797195301096 1107.851536685627
6497.04178021616 2850.0011737335403 1103.311902040257
6497.110447721109 2858.1292350205604 1116.9575189833579
6497.17911595182 2887.473414963114 1136.6682974630648
6497.247784908276 2900.9616623908773 1125.2604590032527
6497.316454590508 2887.8975713122113 1128.393757378258
6497.385124998503 2912.1705255759143 1106.3912294052018
6497.4537961322885 2839.297917518129 1135.0660895468477
6497.522467991863 2849.5905385115007 1146.6513134652894
6497.591140577221 2883.2496660947513 1131.5515939586492
6497.659813888394 2901.301205120547 1135.4193448458627
6497.728487925367 2882.199791359813 1074.4046368063607
6497.79716268817 2880.5635525841276 1116.6658918496043
6497.865838176788 2754.6326197602953 1116.3785955543162
6497.9345143912515 2728.7337105518027 1075.0997021976277
6498.003191331557 2865.1693637295157 1090.5047380235949
6498.0718689977 2919.692668013394 1127.7957889948145
6498.140547389712 2924.114885279238 1148.9990682882237
6498.209226507577 2893.1407429230353 1112.9620455563622
6498.277906351326 2973.038823058162 1154.4705380994944
6498.346586920944 2987.0466413006 1144.9762683928814
6498.41526821646 2907.9772918186563 1159.057705966967
6498.483950237873 2944.1810041768967 1164.8625887774701
6498.552632985177 2948.7186411442117 1105.8033117898128
6498.621316458403 2954.990633073032 1225.4378996625783
6498.690000657537 2984.351740104904 1594.8800716745848
6498.758685582608 2941.4422133251524 1627.5710053411121
6498.827371233601 2889.9182657625197 1319.5677223834134
6498.896057610548 2889.5856389204423 1176.714164341012
6498.964744713444 2863.483514713919 1158.193074179658
6499.033432542285 2960.2793769858486 1149.823768790541
6499.102121097101 2936.766634382561 1164.8634628556886
6499.170810377879 2870.632671111938 1152.4154273564334
6499.239500384649 2897.5574533850017 1167.0467832663492
6499.308191117393 2888.3213449871964 1151.4628544320228
6499.376882576145 2881.8516334388687 1141.5386464084982
6499.4455747609 2918.061242536035 1155.9685963881705
6499.514267671653 2894.939376212518 1131.7913433988576
6499.582961308437 2904.6161431831138 1116.1021839986356
6499.651655671235 2900.98739425443 1138.8445316332004
6499.720350760078 2903.833889376183 1144.2598777164123
6499.789046574951 2864.628613303685 1162.4187392255778
6499.857743115884 2834.6887390616216 1157.3502296390484
6499.926440382873 2838.520763633345 1156.3297232596226
6499.995138375915 2748.946546367389 1098.611965706131
6500.063837095042 2556.9578609951827 1080.967010491651
6500.132536540235 2526.2804215910323 1084.7200184437443
6500.2012367115285 2701.5799748162144 1088.3154238353648
6500.269937608905 2846.269841665996 1148.0724607389589
6500.3386392323955 2888.6442112065947 1145.7610728588716
6500.407341581996 2911.4522154782567 1123.8593494498261
6500.476044657704 2895.9608135499443 1173.312029622051
6500.544748459548 2882.743188973437 1187.9368205879757
6500.613452987514 2891.7513376588163 1168.4896785138208
6500.682158241633 2854.4145645878534 1174.613224107415
6500.750864221889 2843.586138722279 1145.570044894666
6500.819570928313 2825.231900100088 1163.1362548798522
6500.88827836089 2853.4927482319813 1158.4903108426552
6500.956986519649 2867.963244626655 1169.2067023542384
6501.025695404588 2903.2826800581606 1190.1705875436853
6501.094405015702 2826.2798039223035 1153.8611956802163
6501.163115353023 2639.967574347191 1088.8165673317915
6501.231826416535 2227.8979381583104 896.7623689992207
6501.300538206268 1915.2561498771395 790.2130465391673
6501.369250722208 2100.8196190417134 840.8823939814152
6501.437963964384 2659.8669160889776 1052.58091402147
6501.506677932794 2802.130850344105 1114.9639995824186
6501.575392627433 2895.747261461486 1123.4488006527233
6501.644108048332 2982.4059104442376 1118.7203179976195
6501.712824195475 2887.239607485369 1126.0908309903743
6501.7815410688945 2896.1235258495108 1164.893886176607
6501.850258668573 2899.1774873838094 1205.9094599807884
6501.918976994542 2900.556541454773 1132.0418781470555
6501.987696046799 2920.0574982497383 1120.042400809524
6502.056415825338 2948.9678772126063 1152.0620665563436
6502.125136330192 2939.8855719371363 1156.2967564972942
6502.193857561343 2929.2927745170527 1162.2558896282565
6502.262579518823 2943.5542328140104 1149.9954662749758
6502.331302202618 2991.070143611909 1172.6291969804386
6502.4000256127565 2938.7852234183288 1180.2495372362816
6502.468749749236 2911.627043484121 1191.0736196628466
6502.5374746120515 2915.138269667832 1166.9447654546543
6502.606200201235 2928.3950130851204 1198.458170833683
6502.67492651677 2923.2908573150567 1195.4584412992535
6502.7436535586885 2930.1734598929233 1183.3301719673582
6502.812381326975 2943.953623581253 1189.4822922202914
6502.881109821658 2898.0607610245456 1175.414795458414
6502.949839042737 2942.8605114020343 1159.9954538278052
6503.0185689902055 2879.0437979479193 1175.123787030963
6503.087299664096 2901.158264121934 1139.9272417062552
6503.156031064391 2903.405344005159 1119.5087070141115
6503.224763191123 2862.9478398626734 1132.8356638494174
6503.293496044277 2878.0133920577773 1132.9625026794158
6503.362229623883 2896.7518714616995 1155.5427368191154
6503.430963929936 2931.778302488022 1167.683745445144
6503.499698962433 2927.198972374381 1186.0019649247522
6503.568434721406 2955.9262174817018 1171.4360074619187
6503.6371712068385 2881.503686025138 1149.2731310334095
6503.705908418761 2857.002238571613 1169.9536931943846
6503.774646357158 2918.846075413675 1197.0619493116815
6503.843385022062 2884.4081088117036 1191.7105972558004
6503.912124413467 2868.0915825540646 1190.6735470999156
6503.98086453137 2897.176308084513 1175.8353899418469
6504.049605375801 2898.2141158257677 1159.8375473265387
6504.118346946746 2898.8037459123125 1154.2564200085365
6504.187089244235 2819.434789892681 1151.0335107995622
6504.255832268253 2785.133815016955 1169.7250375384963
6504.324576018829 2823.8598914457784 1185.9171562862011
6504.393320495962 2888.873846871081 1184.3129451202901
6504.462065699646 2917.2456303302993 1176.678033559199
6504.530811629913 2876.047036624008 1162.3767584779619
6504.599558286746 2862.864535300943 1169.0689505502976
6504.668305670179 2896.4365449489273 1217.0699303406316
6504.737053780193 2919.4108097995527 1184.5459955778963
6504.805802616819 2919.831847810409 1167.2236093424347
6504.8745521800565 2876.248444760794 1251.0602335630274
6504.943302469898 2895.3172111840404 1298.7615891732341
6505.012053486376 2881.3505173333215 1261.781792454348
6505.080805229475 2898.1516412871115 1250.2776710462683
6505.149557699226 2889.289421254091 1201.0037343728345
6505.218310895612 2793.283844737279 1126.3317576814406
6505.287064818666 2800.954072670892 1137.6675499811438
6505.355819468372 2872.1795854226575 1135.1826060076094
6505.424574844759 2866.1171808427907 1138.8745569246043
6505.493330947825 2855.3089914443253 1131.7947256612376
